tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,tourney_spectators,tourney_revenue
2019-7027,Nanchang CH,Clay,64,C,11,8491,1378502.57
2019-7083,Istanbul CH,Hard,64,C,303,4929,647143.86
2019-7085,Biella CH,Clay,64,C,28,6661,1140571.61
2019-7100,Pune CH,Hard,64,C,35,6031,985254.89
2019-7201,Santo Domingo CH,Clay,64,C,31,7052,1676261.21
2019-7203,Launceston CH,Hard,64,C,307,5279,798938.74
2019-7235,Drummondville CH,Hard,64,C,330,7214,1179681.4
2019-7288,Seoul CH,Hard,64,C,12,6342,906021.87
2019-7297,Surbiton CH,Grass,64,C,308,5971,1334648.25
2019-7316,Cary CH,Hard,64,C,303,6384,1496159.2
2019-7318,Columbus CH,Hard,64,C,1,5808,1423768.34
2019-7339,Fairfield CH,Hard,64,C,31,7501,1999925.55
2019-7341,Brest CH,Hard,64,C,33,8358,2270493.69
2019-7343,Ningbo CH,Hard,64,C,32,6489,682008.3
2019-7345,Las Vegas CH,Hard,64,C,32,7780,876238.57
2019-7351,Monterrey CH,Hard,64,C,304,7180,1412054.1
2019-7391,Guayaquil CH,Clay,64,C,34,6848,1601414.84
2019-7393,Canberra CH,Hard,64,C,1,10492,2384802.94
2019-7395,Buenos Aires CH,Clay,64,C,29,6791,1724707.91
2019-7397,Kobe CH,Hard,64,C,327,6315,1121505.49
2019-7490,Gwangju CH,Hard,64,C,14,8308,1499530.98
2019-7494,Barletta CH,Clay,64,C,9,6994,1387606.46
2019-7496,Zhuhai CH,Hard,64,C,7,7504,1132868.47
2019-7536,Lyon  CH,Clay,64,C,17,5763,1232717.71
2019-7542,Winnipeg CH,Hard,64,C,326,7848,1309029.59
2019-7557,Gatineau CH,Hard,64,C,21,8102,1630331.65
2019-7584,Budapest CH,Hard,64,C,3,7335,1286718.71
2019-7586,Playford CH,Hard,64,C,34,4617,1073449.25
2019-7652,Koblenz CH,Hard,64,C,2,7219,893680.56
2019-7703,Sophia Antipolis CH,Clay,64,C,304,8876,1755899.02
2019-7707,Francavilla Al Mare CH,Clay,64,C,11,6936,1898867.99
2019-7736,Shymkent CH,Clay,64,C,13,6432,1302573.16
2019-7740,Nottingham CH,Grass,64,C,17,6035,1262224.93
2019-7742,Lisboa CH,Clay,64,C,14,6567,1071670.89
2019-7746,Jinan CH,Hard,64,C,328,5891,1082826.52
2019-7772,Chengdu CH,Hard,64,C,23,7296,1310054.77
2019-7774,Vancouver  CH,Hard,64,C,25,5377,1149604.72
2019-7783,Zhangjiagang CH,Hard,64,C,8,5440,1278815.29
2019-7791,Almaty CH,Clay,64,C,308,6888,1195250.59
2019-7793,Ismaning CH,Hard,64,C,32,5910,1770558.6
2019-7797,Shenzhen CH,Hard,64,C,34,6366,1541617.31
2019-7841,Playford CH,Hard,64,C,0,4945,1078488.62
2019-7845,Newport Beach CH,Hard,64,C,309,4377,877848.03
2019-7849,Chennai CH,Hard,64,C,3,4647,1460820.61
2019-7851,Indian Wells CH,Hard,64,C,6,7599,1117587.57
2019-7853,Punta Del Este CH,Clay,64,C,309,6451,1235371.05
2019-7874,Lille CH,Hard,64,C,8,6274,1472905.12
2019-7878,Marbella CH,Clay,64,C,329,5019,1136223.42
2019-7880,Bangkok CH,Hard,64,C,5,6225,1584050.84
2019-7909,Villena CH,Clay,64,C,304,8332,1707757.48
2019-7911,Puerto Vallarta CH,Hard,64,C,12,6449,1658665.18
2019-7913,Braga CH,Clay,64,C,13,5554,1286505.46
2019-7916,Glasgow CH,Hard,64,C,28,9085,1362729.18
2019-7922,Sopot CH,Clay,64,C,23,5627,992610.17
2019-7973,Mallorca CH,Hard,64,C,27,5193,1096423.61
2019-8266,Augsburg CH,Clay,64,C,24,6935,1369643.51
2019-8268,Yokkaichi CH,Hard,64,C,24,5083,1256929.5
2019-8270,Baotou CH,Clay,64,C,27,4741,1040533.87
2019-8281,Columbus CH,Hard,64,C,28,9505,2280303.41
2019-8285,Nur-Sultan CH,Hard,64,C,30,6536,1513454.82
2019-8297,Hamburg CH,Hard,64,C,33,7289,1967627.36
2019-8310,Helsinki CH,Hard,64,C,35,7374,675161.8
2019-8312,Maia CH,Clay,64,C,39,7544,1437144.65
2019-9001,Perugia CH,Clay,64,C,326,5622,1392442.1
2019-9003,Bratislava CH,Clay,64,C,18,6000,1576731.05
2019-9005,Ilkley CH,Grass,64,C,18,7135,1524029.55
2019-9028,Manerbio CH,Clay,64,C,24,6629,1030720.35
2019-9118,New Haven CH,Hard,64,C,328,6484,1650654.15
2019-9120,Cassis CH,Hard,64,C,328,7180,951563.27
2019-9124,Florence CH,Clay,64,C,29,6224,1027519.67
2019-9130,Liuzhou CH,Hard,64,C,33,9002,1388004.04
2019-9132,Barcelona CH,Clay,64,C,30,6518,1410969.88
2019-9134,Houston CH,Hard,64,C,35,3971,652884.64
2019-9152,Orlando CH,Hard,64,C,0,5545,1186891.59
2019-9154,Cleveland CH,Hard,64,C,307,2885,560942.03
2019-9160,Da Nang CH,Hard,64,C,1,7700,1610287.49
2019-9162,Pau CH,Hard,64,C,6,7213,1633123.77
2019-9167,Phoenix CH,Hard,64,C,330,5227,1013844.82
2019-9171,Murcia CH,Clay,64,C,9,7313,1620815.6
2019-9186,Jerusalem CH,Hard,64,C,15,7499,1316831.48
2019-9188,Little Rock CH,Hard,64,C,308,8375,1307432.12
2019-9190,Parma CH,Clay,64,C,18,5826,1296158.39
2019-9192,Shymkent CH,Clay,64,C,17,5782,1025560.93
2019-9194,Columbus CH,Hard,64,C,17,4996,618701.04
2019-9196,Ludwigshafen CH,Clay,64,C,20,5899,1012805.93
2019-9198,Amersfoort CH,Clay,64,C,21,8125,1759280.61
2018-0083,Eckental CH,Hard,32,C,87,3875,812236.96
2018-0091,Kyoto CH,Hard,32,C,54,2684,647568.31
2018-0213,San Luis Potosi CH,Clay,32,C,331,3518,754011.65
2018-0221,Tampere CH,Clay,32,C,73,3940,935921.38
2018-0228,Winnetka CH,Hard,32,C,332,3127,661003.64
2018-0363,Knoxville CH,Hard,32,C,88,1647,351320.53
2018-0398,Cherbourg CH,Hard,32,C,53,3573,639193.86
2018-0444,Bratislava CH,Hard,32,C,88,3227,694833.14
2018-0447,Samarkand CH,Clay,32,C,65,2547,492657.27
2018-0448,Szczecin CH,Clay,32,C,267,2739,562698.34
2018-0460,Heilbronn CH,Clay,32,C,65,3316,815629.14
2018-0467,Aptos CH,Hard,32,C,75,2627,448789.23
2018-0526,Braunschweig CH,Clay,32,C,332,3032,641396.48
2018-0544,Montevideo CH,Clay,32,C,88,2578,390096.62
2018-0558,Prostejov CH,Clay,32,C,333,3873,767679.13
2018-0586,Lexington CH,Hard,32,C,74,3031,533157.7
2018-0600,Prague CH,Clay,32,C,73,3274,647191.3
2018-0603,Fergana CH,Hard,32,C,69,2556,521635.61
2018-0637,Champaign CH,Hard,32,C,89,2782,653748.79
2018-0670,Binghamton CH,Hard,32,C,73,3520,625612.0
2018-0686,Scheveningen CH,Clay,32,C,72,3176,655384.16
2018-0692,Tallahassee CH,Clay,32,C,62,2843,640157.96
2018-0695,Dallas CH,Hard,32,C,269,3704,922575.64
2018-0783,Segovia CH,Hard,32,C,74,3279,953199.61
2018-0784,Sevilla CH,Hard,32,C,334,2480,430369.55
2018-0786,Poznan CH,Clay,32,C,333,2679,557186.73
2018-0854,Bergamo CH,Hard,32,C,54,2954,661344.44
2018-0877,Granby CH,Hard,32,C,73,3581,736887.5
2018-1539,Leon CH,Hard,32,C,62,2702,609186.1
2018-1541,Tunis CH,Clay,32,C,61,3375,668227.82
2018-1607,Banja Luka CH,Clay,32,C,267,3003,527587.33
2018-1741,Busan CH,Hard,32,C,65,3709,885309.27
2018-1743,Recanati CH,Hard,32,C,71,4347,810781.76
2018-1763,Genova CH,Clay,32,C,334,4084,810632.6
2018-1768,Tiburon CH,Hard,32,C,82,2885,682506.77
2018-1796,St.Brieuc CH,Hard,32,C,331,2690,526508.86
2018-1797,Ostrava CH,Clay,32,C,63,4327,758034.63
2018-2120,Cordenons CH,Clay,32,C,76,2969,725902.57
2018-2151,Rome CH,Clay,32,C,64,4009,769796.33
2018-2205,Noumea CH,Hard,32,C,47,3347,660316.08
2018-2273,Orleans CH,Hard,32,C,82,3323,598727.85
2018-2278,Taipei CH,Hard,32,C,60,2632,517255.13
2018-3351,Stockton CH,Hard,32,C,83,3658,796072.7
2018-3406,Santiago CH,Clay,32,C,56,4599,979657.49
2018-3463,Milan CH,Clay,32,C,70,2478,374359.81
2018-3473,Como CH,Clay,32,C,78,3993,720582.1
2018-3503,Rennes CH,Hard,32,C,335,3770,721942.21
2018-3618,Astana CH,Hard,32,C,72,3693,870398.95
2018-3627,L'Aquila CH,Clay,32,C,69,2999,556178.37
2018-3824,Bordeaux CH,Clay,32,C,65,3682,662833.85
2018-3945,San Benedetto Del Tronto CH,Clay,32,C,72,3097,896992.06
2018-3967,Karshi CH,Hard,32,C,64,2851,644146.83
2018-4012,Tashkent CH,Hard,32,C,84,2841,481720.17
2018-5018,Burnie CH,Hard,32,C,269,3912,777097.15
2018-5047,Bangkok CH,Hard,32,C,47,3179,582564.1
2018-5049,Caltanissetta CH,Clay,32,C,68,2871,558657.8
2018-5067,Savannah CH,Clay,32,C,63,3932,654169.97
2018-5069,Sarasota CH,Clay,32,C,61,3068,536689.5
2018-6055,Charlottesville CH,Hard,32,C,87,3875,989470.19
2018-6156,Marburg CH,Clay,32,C,71,3511,577250.92
2018-6204,Ortisei CH,Hard,32,C,84,1952,438707.62
2018-6239,Quimper CH,Hard,32,C,269,3932,679288.95
2018-6244,Le Gosier CH,Hard,32,C,331,3255,691418.14
2018-6284,Guadalajara CH,Hard,32,C,61,3072,578917.46
2018-6307,Campinas CH,Clay,32,C,83,4008,777568.98
2018-6313,Shanghai CH,Hard,32,C,267,3984,894477.73
2018-6486,Irving CH,Hard,32,C,336,3625,693204.66
2018-6490,Kaohsiung CH,Hard,32,C,81,2763,555932.88
2018-6572,Anning CH,Clay,32,C,62,3523,815484.64
2018-6579,Lima CH,Clay,32,C,86,3413,622968.32
2018-6590,Sibiu CH,Clay,32,C,81,2849,759475.32
2018-6626,Yokohama CH,Hard,32,C,55,3740,786550.84
2018-6724,Mexico City CH,Clay,32,C,60,2951,472763.79
2018-6757,Blois CH,Clay,32,C,69,2618,427393.34
2018-6787,Portoroz CH,Hard,32,C,75,2724,552344.34
2018-6795,Liberec CH,Clay,32,C,74,4407,956236.39
2018-6809,Meerbusch CH,Clay,32,C,76,2434,497114.09
2018-6857,Mouilleron-Le-Captif CH,Hard,32,C,88,2912,706275.56
2018-6865,Traralgon CH,Hard,32,C,86,3290,847702.49
2018-6911,Andria CH,Hard,32,C,337,3089,621014.17
2018-6963,Cuernavaca CH,Hard,32,C,54,2886,615293.26
2018-7004,Shenzhen CH,Hard,32,C,336,3949,670186.82
2018-7009,Aix En Provence CH,Clay,32,C,64,4009,790340.11
2018-7011,Gimcheon CH,Hard,32,C,64,4185,677686.22
2018-7015,Vicenza CH,Clay,32,C,67,2981,655324.59
2018-7021,Mestre CH,Clay,32,C,66,2938,625103.02
2018-7027,Nanchang CH,Clay,32,C,61,3506,611771.25
2018-7083,Istanbul CH,Hard,32,C,267,4160,998452.61
2018-7085,Biella CH,Clay,32,C,81,3346,798369.28
2018-7100,Pune CH,Hard,32,C,337,2363,497526.27
2018-7201,Santo Domingo CH,Clay,32,C,84,1818,365813.43
2018-7203,Launceston CH,Hard,32,C,52,3159,781848.04
2018-7235,Drummondville CH,Hard,32,C,336,2132,391797.6
2018-7288,Seoul CH,Hard,32,C,63,3434,799770.87
2018-7297,Surbiton CH,Grass,32,C,333,2926,599882.64
2018-7316,Cary CH,Hard,32,C,267,2616,416733.1
2018-7318,Columbus CH,Hard,32,C,81,3333,735943.12
2018-7339,Fairfield CH,Hard,32,C,84,3292,501643.82
2018-7341,Brest CH,Hard,32,C,86,4131,910152.87
2018-7343,Ningbo CH,Hard,32,C,85,2827,664106.26
2018-7345,Las Vegas CH,Hard,32,C,86,3614,673633.53
2018-7351,Monterrey CH,Hard,32,C,83,2228,484119.31
2018-7391,Guayaquil CH,Clay,32,C,87,2579,510423.04
2018-7393,Canberra CH,Hard,32,C,48,2529,452562.59
2018-7395,Buenos Aires CH,Clay,32,C,89,3289,642623.16
2018-7397,Kobe CH,Hard,32,C,89,3026,684721.53
2018-7490,Gwangju CH,Hard,32,C,76,3183,584569.14
2018-7494,Barletta CH,Clay,32,C,60,3207,556200.33
2018-7496,Zhuhai CH,Hard,32,C,56,3226,890652.8
2018-7536,Lyon CH,Clay,32,C,68,4239,763570.48
2018-7540,Bastad CH,Clay,32,C,332,3010,611651.26
2018-7542,Winnipeg CH,Hard,32,C,332,3249,630706.77
2018-7557,Gatineau CH,Hard,32,C,72,4238,799136.02
2018-7584,Budapest CH,Hard,32,C,52,2410,574480.29
2018-7586,Canberra CH,Hard,32,C,87,3647,902919.06
2018-7652,Koblenz CH,Hard,32,C,49,4129,835438.1
2018-7697,San Francisco CH,Hard,32,C,52,4092,887220.9
2018-7705,Panama City CH,Clay,32,C,268,2722,520955.72
2018-7707,Francavilla Al Mare CH,Clay,32,C,62,3895,941709.63
2018-7736,Shymkent CH,Clay,32,C,333,3772,661175.99
2018-7740,Nottingham CH,Grass,32,C,68,2780,608989.08
2018-7742,Lisbon CH,Clay,32,C,65,2385,507962.15
2018-7746,Jinan CH,Hard,32,C,75,4298,746345.22
2018-7772,Chengdu CH,Hard,32,C,74,3603,564795.68
2018-7774,Vancouver CH,Hard,32,C,76,3260,624873.59
2018-7783,Zhangjiagang CH,Hard,32,C,334,3025,619390.86
2018-7791,Almaty CH,Clay,32,C,68,3755,660901.03
2018-7793,Ismaning CH,Hard,32,C,85,4003,854091.24
2018-7797,Shenzhen CH,Hard,32,C,87,1810,354142.34
2018-7808,Bengaluru CH,Hard,32,C,89,3867,773728.58
2018-7841,Playford CH,Hard,32,C,47,4377,844209.45
2018-7845,Newport Beach CH,Hard,32,C,335,2803,636381.57
2018-7849,Chennai CH,Hard,32,C,53,2715,561141.36
2018-7851,Indian Wells CH,Hard,32,C,55,3138,744817.27
2018-7853,Punta Del Este CH,Clay,32,C,55,3233,569976.15
2018-7874,Lille CH,Hard,32,C,57,3063,616117.83
2018-7876,Qujing CH,Hard,32,C,57,4177,759510.9
2018-7878,Marbella CH,Clay,32,C,331,3363,600887.13
2018-7880,Bangkok CH,Hard,32,C,48,2931,553141.92
2018-7909,Alicante CH,Clay,32,C,268,2510,489941.2
2018-7911,Puerto Vallarta CH,Hard,32,C,63,2235,397363.34
2018-7913,Braga CH,Clay,32,C,64,2726,580355.5
2018-7916,Glasgow CH,Hard,32,C,63,3053,601598.74
2018-7918,Loughborough CH,Hard,32,C,66,3372,653469.74
2018-7920,Padova CH,Clay,32,C,73,2646,633112.55
2018-7922,Sopot CH,Clay,32,C,74,3532,830213.33
2018-7971,Pullach CH,Clay,32,C,75,4207,818203.9
2018-7973,Mallorca CH,Hard,32,C,78,3796,690895.43
2018-9001,Perugia CH,Clay,32,C,332,3069,579631.08
2018-9003,Poprad Tatry CH,Clay,32,C,69,2821,494677.53
2018-9005,Ilkley CH,Grass,32,C,69,3777,593799.62
2018-9118,Chicago CH,Hard,32,C,334,5015,948095.62
2018-9120,Cassis CH,Hard,32,C,334,3899,829404.65
2018-9124,Florence  CH,Clay,32,C,83,2680,484929.83
2018-9126,Almaty CH,Hard,32,C,83,4188,725393.95
2018-9128,Calgary  CH,Hard,32,C,85,2919,606966.49
2018-9130,Liuzhou CH,Hard,32,C,86,2387,383275.34
2018-9132,Barcelona CH,Clay,32,C,84,3437,842537.58
2018-9134,Houston CH,Hard,32,C,89,2594,475459.35
2020-1049,Auckland,Hard,32,I,194,3594,538590.38
2020-0800,Brisbane,Hard,32,P,194,3592,616014.13
2020-1063,Shenzhen,Hard,32,I,194,2623,594367.83
2020-1050,Hobart,Hard,32,I,195,3779,786376.41
2020-1096,Hua Hin,Hard,32,I,198,2245,432656.08
2020-1086,St. Petersburg,Hard,32,P,198,2596,398757.95
2020-0718,Dubai,Hard,32,P,199,3513,687951.68
2020-1003,Doha,Hard,64,P,200,7051,1141012.26
2020-2011,Lyon,Hard,32,I,289,3487,452459.95
2020-1039,Monterrey,Hard,32,I,289,3991,801363.04
2020-0466,Palermo,Clay,32,I,338,3773,763291.37
2020-2022,Lexington,Hard,32,I,339,3447,673026.8
2020-1082,Prague,Clay,32,I,339,3342,706318.29
2020-2020,Istanbul,Clay,32,I,203,3698,778953.31
2020-0406,Strasbourg,Clay,32,I,205,3057,649668.06
2020-2025,Ostrava,Hard,32,P,208,3190,712074.54
2020-0528,Linz,Hard,32,I,211,3582,912620.51
2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,Fed Cup G1 RR: COL vs VEN,Clay,2,D,340,228,46823.99
2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,Fed Cup G1 RR: PAR vs COL,Clay,2,D,341,228,45781.73
2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,Fed Cup G1 RR: PAR vs VEN,Clay,2,D,342,203,40855.18
2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,Fed Cup G1 RR: ARG vs CHI,Clay,2,D,342,210,41410.28
2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,Fed Cup G1 RR: ARG vs MEX,Clay,2,D,340,193,38996.94
2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,Fed Cup G1 RR: ARG vs PER,Clay,2,D,341,176,33571.76
2020-W-FC-2020-G1-AM-B-M-CHI-MEX-01,Fed Cup G1 RR: CHI vs MEX,Clay,2,D,341,253,49213.48
2020-W-FC-2020-G1-AM-B-M-CHI-PER-01,Fed Cup G1 RR: CHI vs PER,Clay,2,D,340,209,41459.04
2020-W-FC-2020-G1-AM-B-M-MEX-PER-01,Fed Cup G1 RR: MEX vs PER,Clay,2,D,342,130,25184.29
2020-W-FC-2020-G1-AM-PPO-ARG-COL-01,Fed Cup G1 PPO: ARG vs COL,Clay,2,D,343,204,41658.99
2020-W-FC-2020-G1-AM-PPO-PAR-MEX-01,Fed Cup G1 PPO: PAR vs MEX,Clay,2,D,343,164,31967.58
2020-W-FC-2020-G1-AM-REL-VEN-CHI-01,Fed Cup G1 REL: VEN vs CHI,Clay,2,D,343,195,38216.27
2020-W-FC-2020-G1-AO-A-M-CHN-INA-01,Fed Cup G1 RR: CHN vs INA,Hard,2,D,344,157,32469.23
2020-W-FC-2020-G1-AO-A-M-CHN-IND-01,Fed Cup G1 RR: CHN vs IND,Hard,2,D,345,184,36999.58
2020-W-FC-2020-G1-AO-A-M-CHN-KOR-01,Fed Cup G1 RR: CHN vs KOR,Hard,2,D,346,197,38286.67
2020-W-FC-2020-G1-AO-A-M-CHN-TPE-01,Fed Cup G1 RR: CHN vs TPE,Hard,2,D,347,157,30865.06
2020-W-FC-2020-G1-AO-A-M-CHN-UZB-01,Fed Cup G1 RR: CHN vs UZB,Hard,2,D,213,206,42220.67
2020-W-FC-2020-G1-AO-A-M-INA-KOR-01,Fed Cup G1 RR: INA vs KOR,Hard,2,D,213,242,47800.66
2020-W-FC-2020-G1-AO-A-M-INA-UZB-01,Fed Cup G1 RR: INA vs UZB,Hard,2,D,347,234,48700.33
2020-W-FC-2020-G1-AO-A-M-IND-INA-01,Fed Cup G1 RR: IND vs INA,Hard,2,D,346,165,32904.79
2020-W-FC-2020-G1-AO-A-M-IND-KOR-01,Fed Cup G1 RR: IND vs KOR,Hard,2,D,347,278,56308.88
2020-W-FC-2020-G1-AO-A-M-IND-UZB-01,Fed Cup G1 RR: IND vs UZB,Hard,2,D,344,261,53564.64
2020-W-FC-2020-G1-AO-A-M-KOR-UZB-01,Fed Cup G1 RR: KOR vs UZB,Hard,2,D,345,159,31670.76
2020-W-FC-2020-G1-AO-A-M-TPE-INA-01,Fed Cup G1 RR: TPE vs INA,Hard,2,D,345,183,37510.44
2020-W-FC-2020-G1-AO-A-M-TPE-IND-01,Fed Cup G1 RR: TPE vs IND,Hard,2,D,213,137,28106.25
2020-W-FC-2020-G1-AO-A-M-TPE-KOR-01,Fed Cup G1 RR: TPE vs KOR,Hard,2,D,344,267,53937.71
2020-W-FC-2020-G1-AO-A-M-TPE-UZB-01,Fed Cup G1 RR: TPE vs UZB,Hard,2,D,346,245,50785.58
2020-W-FC-2020-G1-EPA-A-A-M-CRO-BUL-01,Fed Cup G1 RR: CRO vs BUL,Hard,2,D,340,284,56193.96
2020-W-FC-2020-G1-EPA-A-A-M-UKR-BUL-01,Fed Cup G1 RR: UKR vs BUL,Hard,2,D,342,136,27141.41
2020-W-FC-2020-G1-EPA-A-A-M-UKR-CRO-01,Fed Cup G1 RR: UKR vs CRO,Hard,2,D,341,195,38599.89
2020-W-FC-2020-G1-EPA-A-B-M-AUT-GRE-01,Fed Cup G1 RR: AUT vs GRE,Hard,2,D,342,148,28591.1
2020-W-FC-2020-G1-EPA-A-B-M-EST-AUT-01,Fed Cup G1 RR: EST vs AUT,Hard,2,D,341,201,40046.52
2020-W-FC-2020-G1-EPA-A-B-M-EST-GRE-01,Fed Cup G1 RR: EST vs GRE,Hard,2,D,340,232,41836.45
2020-W-FC-2020-G1-EPA-A-B-M-ITA-AUT-01,Fed Cup G1 RR: ITA vs AUT,Hard,2,D,340,165,32441.37
2020-W-FC-2020-G1-EPA-A-B-M-ITA-EST-01,Fed Cup G1 RR: ITA vs EST,Hard,2,D,342,224,46487.67
2020-W-FC-2020-G1-EPA-A-B-M-ITA-GRE-01,Fed Cup G1 RR: ITA vs GRE,Hard,2,D,341,205,39465.73
2020-W-FC-2020-G1-EPA-A-PPO-CRO-ITA-01,Fed Cup G1 PPO: CRO vs ITA,Hard,2,D,343,169,32398.73
2020-W-FC-2020-G1-EPA-A-PPO-UKR-EST-01,Fed Cup G1 PPO: UKR vs EST,Hard,2,D,343,226,43217.64
2020-W-FC-2020-G1-EPA-A-REL-BUL-GRE-01,Fed Cup G1 REL: BUL vs GRE,Hard,2,D,343,246,48846.51
2020-W-FC-2020-G1-EPA-B-A-M-SRB-LUX-01,Fed Cup G1 RR: SRB vs LUX,Hard,2,D,342,288,60800.26
2020-W-FC-2020-G1-EPA-B-A-M-SRB-SWE-01,Fed Cup G1 RR: SRB vs SWE,Hard,2,D,341,262,50568.24
2020-W-FC-2020-G1-EPA-B-A-M-SWE-LUX-01,Fed Cup G1 RR: SWE vs LUX,Hard,2,D,340,235,45562.64
2020-W-FC-2020-G1-EPA-B-B-M-POL-SLO-01,Fed Cup G1 RR: POL vs SLO,Hard,2,D,342,166,32709.81
2020-W-FC-2020-G1-EPA-B-B-M-POL-TUR-01,Fed Cup G1 RR: POL vs TUR,Hard,2,D,341,168,34413.48
2020-W-FC-2020-G1-EPA-B-B-M-TUR-SLO-01,Fed Cup G1 RR: TUR vs SLO,Hard,2,D,340,130,26202.09
2020-W-FC-2020-G1-EPA-B-PPO-POL-SWE-01,Fed Cup G1 PPO: POL vs SWE,Hard,2,D,343,277,51979.76
2020-W-FC-2020-G1-EPA-B-PPO-SRB-SLO-01,Fed Cup G1 PPO: SRB vs SLO,Hard,2,D,343,198,41549.8
2020-W-FC-2020-G1-EPA-B-REL-LUX-TUR-01,Fed Cup G1 REL: LUX vs TUR,Hard,2,D,343,226,46287.37
2020-W-FC-2020-G2-AO-B-A-M-NZL-MGL-01,Fed Cup G2 RR: NZL vs MGL,Hard,2,D,340,234,47783.51
2020-W-FC-2020-G2-AO-B-A-M-NZL-PAK-01,Fed Cup G2 RR: NZL vs PAK,Hard,2,D,342,208,41428.35
2020-W-FC-2020-G2-AO-B-A-M-PAK-MGL-01,Fed Cup G2 RR: PAK vs MGL,Hard,2,D,348,197,37118.03
2020-W-FC-2020-G2-AO-B-A-M-SGP-MGL-01,Fed Cup G2 RR: SGP vs MGL,Hard,2,D,342,185,36858.59
2020-W-FC-2020-G2-AO-B-A-M-SGP-NZL-01,Fed Cup G2 RR: SGP vs NZL,Hard,2,D,341,153,30112.95
2020-W-FC-2020-G2-AO-B-A-M-SGP-PAK-01,Fed Cup G2 RR: SGP vs PAK,Hard,2,D,340,223,43755.96
2020-W-FC-2020-G2-AO-B-B-M-PHI-GUM-01,Fed Cup G2 RR: PHI vs GUM,Hard,2,D,348,173,32299.73
2020-W-FC-2020-G2-AO-B-B-M-PHI-TKM-01,Fed Cup G2 RR: PHI vs TKM,Hard,2,D,341,124,24316.25
2020-W-FC-2020-G2-AO-B-B-M-THA-GUM-01,Fed Cup G2 RR: THA vs GUM,Hard,2,D,341,230,44646.67
2020-W-FC-2020-G2-AO-B-B-M-THA-PHI-01,Fed Cup G2 RR: THA vs PHI,Hard,2,D,342,245,49772.7
2020-W-FC-2020-G2-AO-B-B-M-THA-TKM-01,Fed Cup G2 RR: THA vs TKM,Hard,2,D,348,227,49888.04
2020-W-FC-2020-G2-AO-B-B-M-TKM-GUM-01,Fed Cup G2 RR: TKM vs GUM,Hard,2,D,340,194,38154.55
2020-W-FC-2020-G2-AO-B-PP3-4-THA-PAK-01,Fed Cup G2 PM: THA vs PAK,Hard,2,D,343,197,42858.26
2020-W-FC-2020-G2-AO-B-PP5-6-GUM-MGL-01,Fed Cup G2 PM: GUM vs MGL,Hard,2,D,343,282,62059.14
2020-W-FC-2020-G2-AO-B-PP7-8-SGP-TKM-01,Fed Cup G2 PM: SGP vs TKM,Hard,2,D,343,188,37017.81
2020-W-FC-2020-G2-AO-B-PPO-NZL-PHI-01,Fed Cup G2 PPO: NZL vs PHI,Hard,2,D,343,245,49180.25
2020-W-FC-2020-G2-EPA-A-M-GEO-MDA-01,Fed Cup G2 RR: GEO vs MDA,Hard,2,D,340,284,55315.22
2020-W-FC-2020-G2-EPA-A-M-ISR-GEO-01,Fed Cup G2 RR: ISR vs GEO,Hard,2,D,348,198,38530.32
2020-W-FC-2020-G2-EPA-A-M-ISR-MDA-01,Fed Cup G2 RR: ISR vs MDA,Hard,2,D,342,226,44851.79
2020-W-FC-2020-G2-EPA-A-M-ISR-TUN-01,Fed Cup G2 RR: ISR vs TUN,Hard,2,D,340,189,38420.93
2020-W-FC-2020-G2-EPA-A-M-TUN-GEO-01,Fed Cup G2 RR: TUN vs GEO,Hard,2,D,342,192,36942.16
2020-W-FC-2020-G2-EPA-A-M-TUN-MDA-01,Fed Cup G2 RR: TUN vs MDA,Hard,2,D,348,141,27739.99
2020-W-FC-2020-G2-EPA-B-M-DEN-EGY-01,Fed Cup G2 RR: DEN vs EGY,Hard,2,D,342,175,36286.86
2020-W-FC-2020-G2-EPA-B-M-DEN-FIN-01,Fed Cup G2 RR: DEN vs FIN,Hard,2,D,348,220,43382.48
2020-W-FC-2020-G2-EPA-B-M-DEN-POR-01,Fed Cup G2 RR: DEN vs POR,Hard,2,D,340,183,36099.22
2020-W-FC-2020-G2-EPA-B-M-FIN-EGY-01,Fed Cup G2 RR: FIN vs EGY,Hard,2,D,340,198,42421.47
2020-W-FC-2020-G2-EPA-B-M-POR-EGY-01,Fed Cup G2 RR: POR vs EGY,Hard,2,D,348,183,37319.77
2020-W-FC-2020-G2-EPA-B-M-POR-FIN-01,Fed Cup G2 RR: POR vs FIN,Hard,2,D,342,188,37307.15
2020-W-FC-2020-G2-EPA-PPO-DEN-TUN-01,Fed Cup G2 PPO: DEN vs TUN,Hard,2,D,341,208,41800.13
2020-W-FC-2020-G2-EPA-PPO-GEO-FIN-01,Fed Cup G2 PPO: GEO vs FIN,Hard,2,D,341,276,60722.75
2020-W-FC-2020-G2-EPA-REL-EGY-MDA-01,Fed Cup G2 REL: EGY vs MDA,Hard,2,D,341,106,21031.4
